IDADE,FX_ID,SEXO,p1,p2,p3,p4,p4a,p5,p6,p7,p8,p9a,p9b,p9c,p10A1,p10AB2,p10AB3,p10AB4,p10A5,p10A6,p10A7,p10A8,p10AB9,p10AB10,p10A11,p10AB12,p10A13,p10AB14,p10A15,p10A16,p10AB17,p10AB18,p10AB19,p10AB20,p10AB21,p10A22,p10A23,p10A24,p10A25,p10A26,p10AB27,p10AB28,p11A1,p11A2,p11A3,p11B1,p11B2,p11B3,p12Aa,p12Ab,p12Ac,p13AB,p14ABa,p14ABb,p14ABc,p14ABd,p14ABe,p14ABf,p15ABa,p15ABb,p15ABc,p15ABd,p15ABe,p15ABf,p92ABa,p92ABb,p92ABc,p16ABa,p16ABb,p16ABc,p16ABd,p16ABe,p16ABf,p16ABg,p16ABh,p16ABi,p16ABj,p16ABk,p16ABl,p16ABm,p16ABn,p16ABo,p17ABa1,p17ABa2,p17ABa3,p17ABa4,p17ABa5,p17ABa6,p17ABb1,p17ABb2,p17ABb3,p17ABb4,p17ABb5,p17ABb6,p17ABb7,p18ABa,p18ABb,p19ABa,p19ABb,p20ABa,p20ABb,p21ABa,p21ABb,p22B,p23Ba,p23Bb,p23Bc,p24B,p25Ba,p25Bb,p25Bc,p26ABa,p26ABb,p26ABc,p26ABd,p26ABe,p27ABa,p27ABb,p27ABc,p27ABd,p27ABe,p28B,p29Ba,p29Bb,p29Bc,p30B,p31Ba,p31Bb,p31Bc,p32B,p33B,p34Ba1,p34Ba2,p34Bb1,p34Bb2,p35Ba,p35Bb,p36AB,p37AB,p38AB,p39AB,p40AB,p41AB,p41ABado,p41ABent,p41ABnat,p42AB,p43AB,p44AB,p45ABa,p45ABb,p45ABc,p46ABa,p46ABb,p46ABc,p47ABa,p47ABb,p47ABc,p48AB,p49ABa,p49ABb1,p49ABb2,p49ABb3,p49ABb4,p49ABb5,p49ABb6,p49ABb7,p49ABb8,p49ABb9,p49ABb10,p50AB,p51AB,p52Adia,p52Ames,p52Aano,p53A,p58Aa,p58Ab,p58Ac,p59A,p59Ab_mes,p59Ab_ano,p60AB,p61A,p62Aa,p62Ab,p62Ac,p63ABaa,p63ABab,p63ABba,p63ABbb,p64ABaa,p64ABab,p64ABba,p64ABbb,p65ABa,p65ABb,p66AB,p67Aa,p67Ab,p67Ac,p67A,p68Aa,p68Ab,p68Ac,p69Aa,p69Ab,p70A,p70Aa,p71A,p71Aa,p72A,p73A,p74Aa,p74Ab,p74Ac,p75AB,p77Ba,p77Bb,p78Ba,p78Bb,p79Ba,p79Bb,p80Ba,p80Bb,p81Ba,p81Bb,p76Ba,p76Bb,p82Ba,p82Bb,p83Ba,p83Bb,p83Bc,reli1,reli2,reli3,reli4,reli5,p84a,p85ano,p85mes,p86a,p86b,p86c,p86d,p87,p88,p89,p90,p91ABrendafa,p91ABrendaf,CIDADE,porte1,porte2,tipo,pesoF,sede,ponto,data,nature,quest1,quest2,pesq,entrev,Indica,Nquest
54.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,57.0,85.0,70.0,,1.0,4.0,3.0,,,,,1.0,4.0,,1.0,,3.0,,,4.0,5.0,3.0,1.0,1.0,,,,,,3.0,3.0,,,,20.0,2.0,12.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,10.0,7.0,12.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,195.0,0.0,0.0,1.0,92.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,51.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,0.0,7.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,600.0,2.0,55.0,1.0,10.0,2.0,1.00646760305364,9.0,73.0,1406.0,1.0,2.0,1713.0,35.0,53.0,1.0,1698.0
17.0,1.0,2.0,1.0,6.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,250.0,35.0,57.0,,1.0,3.0,3.0,,,,,4.0,4.0,,1.0,,3.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,12.0,18.0,,,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,10.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,244.0,0.0,0.0,1.0,92.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,124.0,127.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,75.0,10.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,2.0,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,300.0,1.0,55.0,1.0,10.0,2.0,1.14764489784598,9.0,73.0,1406.0,1.0,3.0,1714.0,35.0,63.0,2.0,1699.0
33.0,3.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,35.0,34.0,119.0,,1.0,3.0,4.0,,,,,3.0,4.0,,3.0,,4.0,,,2.0,3.0,3.0,4.0,4.0,,,,,,3.0,3.0,,,,2.0,17.0,18.0,,,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,12.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,22.0,0.0,0.0,2.0,3.0,4.0,5.0,21.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,31.0,15.0,0.0,1.0,92.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,1.0,51.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,10.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,2.0,,,,,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,400.0,1.0,55.0,1.0,10.0,2.0,0.921592487811263,9.0,73.0,1406.0,1.0,4.0,1715.0,35.0,57.0,1.0,1700.0
29.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,79.0,70.0,35.0,,1.0,4.0,1.0,,,,,4.0,4.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,18.0,20.0,4.0,,,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,10.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,195.0,0.0,0.0,1.0,92.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,47.0,80.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,2.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,500.0,2.0,55.0,1.0,10.0,2.0,1.07054755270169,9.0,73.0,1406.0,1.0,7.0,1716.0,35.0,61.0,2.0,1701.0
17.0,1.0,2.0,1.0,6.0,0.0,1.0,6.0,6.0,2.0,0.0,0.0,997.0,0.0,0.0,,2.0,2.0,2.0,,,,,996.0,996.0,,3.0,,1.0,,,1.0,1.0,3.0,3.0,3.0,,,,,,3.0,3.0,,,,10.0,27.0,17.0,,,,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,10.0,12.0,11.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,42.0,44.0,2.0,1.0,2.0,60.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,50.0,94.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,,1.0,,,2.0,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,2.0,0.0,0.0,0.0,10.0,3.0,1.0,3.0,400.0,1.0,61.0,5.0,14.0,2.0,0.94949773872985,9.0,81.0,1406.0,3.0,2.0,1717.0,36.0,39.0,2.0,1702.0
18.0,2.0,2.0,1.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,997.0,0.0,0.0,,3.0,4.0,996.0,,,,,4.0,4.0,,996.0,,5.0,,,5.0,2.0,996.0,996.0,996.0,,,,,,2.0,2.0,,,,27.0,18.0,28.0,,,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,13.0,3.0,1.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,995.0,996.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,46.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,,1.0,,,2.0,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,830.0,2.0,61.0,5.0,14.0,2.0,1.00240378548259,9.0,81.0,1406.0,3.0,3.0,1718.0,36.0,40.0,2.0,1703.0
44.0,4.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,997.0,0.0,0.0,,3.0,4.0,2.0,,,,,4.0,4.0,,3.0,,4.0,,,4.0,1.0,2.0,4.0,2.0,,,,,,1.0,1.0,,,,21.0,19.0,27.0,,,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,12.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,33.0,0.0,0.0,1.0,34.0,36.0,92.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,82.0,74.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,997.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,3.0,0.0,0.0,0.0,6.0,3.0,1.0,3.0,2075.0,3.0,61.0,5.0,14.0,2.0,1.03853664146932,9.0,81.0,1406.0,3.0,6.0,1719.0,36.0,39.0,2.0,1704.0
16.0,1.0,1.0,1.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,1.0,997.0,0.0,0.0,,1.0,4.0,1.0,,,,,2.0,4.0,,1.0,,1.0,,,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,14.0,18.0,2.0,,,,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,7.0,10.0,12.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,31.0,9.0,0.0,1.0,86.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,74.0,91.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,998.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.0,,,2.0,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,1.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,3.0,1.0,5.0,999998.0,7.0,61.0,5.0,14.0,2.0,0.895240725088144,9.0,81.0,1406.0,3.0,8.0,1720.0,36.0,35.0,1.0,1705.0
33.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,997.0,0.0,0.0,,2.0,4.0,2.0,,,,,2.0,4.0,,3.0,,4.0,,,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,,,,19.0,18.0,17.0,,,,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,31.0,9.0,0.0,1.0,85.0,31.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,998.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,5.0,98.0,98.0,2.0,0.0,0.0,0.0,14.0,3.0,1.0,3.0,240.0,1.0,61.0,5.0,14.0,2.0,1.06950180763457,9.0,82.0,1506.0,3.0,3.0,1721.0,36.0,42.0,2.0,1706.0
29.0,3.0,2.0,1.0,7.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,997.0,0.0,0.0,,3.0,3.0,3.0,,,,,3.0,3.0,,3.0,,3.0,,,2.0,3.0,3.0,3.0,3.0,,,,,,3.0,3.0,,,,99.0,0.0,0.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,998.0,1.0,3.0,3.0,3.0,3.0,998.0,10.0,12.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,6.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,995.0,996.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,125.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,500.0,2.0,61.0,5.0,14.0,2.0,1.09197208544926,9.0,82.0,1506.0,3.0,4.0,1722.0,36.0,36.0,2.0,1707.0
63.0,6.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,5.0,1.0,997.0,0.0,0.0,,2.0,4.0,3.0,,,,,3.0,4.0,,3.0,,3.0,,,4.0,4.0,3.0,3.0,3.0,,,,,,2.0,3.0,,,,2.0,27.0,0.0,,,,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,10.0,9.0,12.0,1.0,6.0,2.0,1.0,6.0,2.0,3.0,2.0,2.0,1.0,6.0,6.0,6.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,995.0,996.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,18.0,10.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,999.0,0.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,1.0,0.0,0.0,0.0,16.0,3.0,1.0,4.0,999998.0,7.0,61.0,5.0,14.0,2.0,1.18319142123059,9.0,82.0,1506.0,3.0,7.0,1723.0,36.0,42.0,2.0,1708.0
58.0,5.0,2.0,1.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,997.0,0.0,0.0,,3.0,4.0,3.0,,,,,3.0,4.0,,3.0,,3.0,,,3.0,2.0,3.0,3.0,3.0,,,,,,3.0,3.0,,,,18.0,0.0,0.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,7.0,4.0,1.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,995.0,996.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,998.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,999.0,0.0,6.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,510.0,2.0,61.0,5.0,14.0,2.0,1.07671813564099,9.0,82.0,1506.0,3.0,5.0,1724.0,36.0,45.0,2.0,1709.0
28.0,3.0,1.0,1.0,7.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,255.0,79.0,70.0,,1.0,4.0,1.0,,,,,3.0,3.0,,2.0,,2.0,,,2.0,1.0,2.0,3.0,2.0,,,,,,2.0,2.0,,,,4.0,18.0,2.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,11.0,3.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,10.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,60.0,0.0,0.0,1.0,92.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,109.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,10.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,100.0,1.0,55.0,1.0,10.0,2.0,0.921592487811263,9.0,72.0,2306.0,1.0,2.0,1725.0,35.0,51.0,2.0,1710.0
