wave,year,saliencia,religiosidade_individual,frequencia,organizacao,indice_religiosidade,id_original
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.5,0.755,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.33,1.0,1.0,0.5,0.7075,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,1.0,1.0,0.85,0.0,0.7125,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,0.85,0.0,0.7125,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,0.85,0.0,0.7125,
wave-3-1997-br,3,0.67,1.0,0.85,1.0,0.88,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.5,0.755,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.0,1.0,1.0,0.0,0.5,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,,0.0,0.5566666666666666,
wave-3-1997-br,3,,1.0,1.0,0.0,0.6666666666666666,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,0.0,0.85,0.0,0.38,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,0.85,1.0,0.88,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.0,1.0,1.0,0.0,0.5,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.0,1.0,1.0,0.0,0.5,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,0.0,0.85,0.0,0.38,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.5,0.755,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.33,1.0,1.0,0.5,0.7075,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.0,1.0,1.0,0.0,0.5,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,0.85,1.0,0.795,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.0,1.0,0.85,0.0,0.4625,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,0.85,0.0,0.7125,
wave-3-1997-br,3,0.67,1.0,0.85,1.0,0.88,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,0.85,1.0,0.88,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,,0.0,0.5566666666666666,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.67,,0.85,0.0,0.5066666666666667,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,1.0,0.88,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,0.0,0.65,0.0,0.33,
wave-3-1997-br,3,0.0,1.0,1.0,0.0,0.5,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,0.85,0.5,0.67,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,0.85,0.5,0.755,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.33,0.0,0.65,0.0,0.245,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,0.85,0.0,0.7125,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.33,1.0,0.85,1.0,0.795,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,0.85,0.5,0.67,
wave-3-1997-br,3,0.33,1.0,0.85,1.0,0.795,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,,0.85,0.0,0.5066666666666667,
wave-3-1997-br,3,0.67,1.0,0.85,0.5,0.755,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.33,1.0,0.85,0.0,0.545,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,1.0,0.8325,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,0.85,1.0,0.88,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.33,1.0,1.0,0.5,0.7075,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,1.0,0.9175,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.0,1.0,1.0,0.0,0.5,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.33,1.0,,0.0,0.44333333333333336,
wave-3-1997-br,3,0.33,1.0,1.0,0.0,0.5825,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,1.0,1.0,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,0.85,0.0,0.7125,
wave-3-1997-br,3,0.67,1.0,0.85,0.0,0.63,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,0.67,1.0,1.0,0.5,0.7925,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,0.67,1.0,1.0,0.0,0.6675,
wave-3-1997-br,3,1.0,1.0,1.0,0.5,0.875,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
wave-3-1997-br,3,1.0,1.0,1.0,0.0,0.75,
