Y_moral_inv;Y_institucional_4var;Y_global;wave;year;year_dummy
-0.2454478783743574;-0.1845382736996801;-0.21499307603701873;wave-2-1991-br;1991;1991
-0.2603232117768336;-0.1988568813491169;-0.22959004656297524;wave-2-1991-br;1991;1991
0.7558069954696025;0.5566052421047873;0.6562061187871949;wave-2-1991-br;1991;1991
0.5617064360435907;0.3176194734025653;0.43966295472307804;wave-2-1991-br;1991;1991
-0.0315602385308985;0.3046285469218315;0.1365341541954665;wave-2-1991-br;1991;1991
-0.5247500087516405;0.313575737600234;-0.10558713557570323;wave-2-1991-br;1991;1991
0.3676058766175789;0.5744996234615924;0.4710527500395857;wave-2-1991-br;1991;1991
0.0764550374785611;0.0638626477759074;0.07015884262723425;wave-2-1991-br;1991;1991
0.362123378469352;-0.1901436717181959;0.08598985337557805;wave-2-1991-br;1991;1991
0.0338542520029255;0.3099999638928659;0.1719271079478957;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
0.7558069954696025;-0.439622780495041;0.15809210748728075;wave-2-1991-br;1991;1991
-0.8189274725313996;-0.439622780495041;-0.6292751265132204;wave-2-1991-br;1991;1991
0.7558069954696025;-0.439622780495041;0.15809210748728075;wave-2-1991-br;1991;1991
0.2106236045189757;0.0620670045122413;0.1363453045156085;wave-2-1991-br;1991;1991
-0.2603232117768336;-0.6821843229046313;-0.47125376734073243;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
-0.1176455219474507;0.0638626477759074;-0.02689143708577165;wave-2-1991-br;1991;1991
0.7558069954696025;0.0638626477759074;0.409834821622755;wave-2-1991-br;1991;1991
0.1309045317159314;0.3082043206291998;0.2195544261725656;wave-2-1991-br;1991;1991
0.7558069954696025;-0.941078584454842;-0.09263579449261977;wave-2-1991-br;1991;1991
-0.9555519130792997;-0.4375931561838935;-0.6965725346315965;wave-2-1991-br;1991;1991
0.0709725393303342;0.0623009855597229;0.06663676244502856;wave-2-1991-br;1991;1991
0.3676058766175789;0.3082043206291998;0.33790509862338935;wave-2-1991-br;1991;1991
-0.0513473189483456;-0.439622780495041;-0.2454850497216933;wave-2-1991-br;1991;1991
0.4646561563305847;-0.430441608769157;0.01710727378071386;wave-2-1991-br;1991;1991
0.5617064360435907;-0.1899096906707144;0.18589837268643816;wave-2-1991-br;1991;1991
0.2848601791737931;0.0549154570975049;0.169887818135649;wave-2-1991-br;1991;1991
-0.4173054838754367;0.5635228084720422;0.07310866229830273;wave-2-1991-br;1991;1991
-0.7455746103418631;0.8096601245890006;0.032042757123568744;wave-2-1991-br;1991;1991
-1.0328151123748586;0.559947034764674;-0.23643403880509228;wave-2-1991-br;1991;1991
-0.1176455219474507;1.0580610460645885;0.4702077620585689;wave-2-1991-br;1991;1991
-0.0062906599652245;0.3138097186477155;0.1537595293412455;wave-2-1991-br;1991;1991
-1.5304859708348788;0.5632888274245607;-0.4835985717051591;wave-2-1991-br;1991;1991
0.362123378469352;0.8098941056364821;0.5860087420529171;wave-2-1991-br;1991;1991
0.2705555969045729;0.0582572497573915;0.1644064233309822;wave-2-1991-br;1991;1991
-0.8852256755305047;-0.193251483330601;-0.5392385794305529;wave-2-1991-br;1991;1991
-1.0130280319574114;-0.1876460853120852;-0.6003370586347483;wave-2-1991-br;1991;1991
-0.1176455219474507;1.066774255695509;0.4745643668740292;wave-2-1991-br;1991;1991
0.7558069954696025;-0.4358130257401913;0.1599969848647056;wave-2-1991-br;1991;1991
0.0883037462402958;0.3046285469218315;0.19646614658106365;wave-2-1991-br;1991;1991
0.7558069954696025;-1.439192595754756;-0.34169280014257675;wave-2-1991-br;1991;1991
-0.1176455219474507;0.313575737600234;0.09796510782639165;wave-2-1991-br;1991;1991
0.7558069954696025;-1.439192595754756;-0.34169280014257675;wave-2-1991-br;1991;1991
0.7558069954696025;-0.1878800663595668;0.28396346455501786;wave-2-1991-br;1991;1991
0.7558069954696025;-1.439192595754756;-0.34169280014257675;wave-2-1991-br;1991;1991
0.4646561563305847;0.0526518517388757;0.2586540040347302;wave-2-1991-br;1991;1991
-0.2603232117768336;0.0528858327863573;-0.10371868949523814;wave-2-1991-br;1991;1991
-0.2058737175394633;-0.193251483330601;-0.19956260043503216;wave-2-1991-br;1991;1991
0.7558069954696025;-0.9464500014258762;-0.09532150297813685;wave-2-1991-br;1991;1991
-1.486430721760706;0.0623009855597229;-0.7120648681004915;wave-2-1991-br;1991;1991
-0.87337696676877;-0.439622780495041;-0.6564998736319054;wave-2-1991-br;1991;1991
0.7558069954696025;1.5595168500243892;1.1576619227469958;wave-2-1991-br;1991;1991
0.5017744436579935;0.5545756177936397;0.5281750307258166;wave-2-1991-br;1991;1991
-0.1176455219474507;-0.941078584454842;-0.5293620532011464;wave-2-1991-br;1991;1991
0.0883037462402958;0.3171515113076022;0.202727628773949;wave-2-1991-br;1991;1991
0.0575516695263949;0.8060843508816324;0.43181801020401367;wave-2-1991-br;1991;1991
-2.1940788829581632;0.806318331929114;-0.6938802755145246;wave-2-1991-br;1991;1991
0.7558069954696025;-1.1928212985903162;-0.21850715156035683;wave-2-1991-br;1991;1991
-0.1176455219474507;-0.6732371322262287;-0.3954413270868397;wave-2-1991-br;1991;1991
-1.234854043456583;0.3048625279693131;-0.4649957577436349;wave-2-1991-br;1991;1991
0.3676058766175789;-0.430441608769157;-0.03141786607578906;wave-2-1991-br;1991;1991
-0.430726353679376;0.3173854923550838;-0.05667043066214611;wave-2-1991-br;1991;1991
-0.385098943562999;0.3082043206291998;-0.038447311466899614;wave-2-1991-br;1991;1991
0.7558069954696025;-2.1796186555968147;-0.7119058300636061;wave-2-1991-br;1991;1991
0.3676058766175789;0.5581513915010079;0.4628786340592934;wave-2-1991-br;1991;1991
0.3676058766175789;0.3171515113076022;0.3423786939625906;wave-2-1991-br;1991;1991
-0.00874653347271;0.559947034764674;0.275600250645982;wave-2-1991-br;1991;1991
-0.1176455219474507;1.0580610460645885;0.4702077620585689;wave-2-1991-br;1991;1991
0.6587567157565967;0.8060843508816324;0.7324205333191145;wave-2-1991-br;1991;1991
0.3794545853793136;-0.184070311604717;0.09769213688729829;wave-2-1991-br;1991;1991
0.7558069954696025;1.0672422177904723;0.9115246066300374;wave-2-1991-br;1991;1991
0.7558069954696025;-0.4429645731549277;0.1564212111573374;wave-2-1991-br;1991;1991
0.173505317191567;0.0620670045122413;0.11778616085190416;wave-2-1991-br;1991;1991
0.7558069954696025;0.5691282064905581;0.6624676009800803;wave-2-1991-br;1991;1991
-0.691125116104493;0.0676724025307571;-0.31172635678686794;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
0.6587567157565967;-1.439192595754756;-0.39021793999907967;wave-2-1991-br;1991;1991
0.2705555969045729;1.0672422177904723;0.6688989073475227;wave-2-1991-br;1991;1991
0.7558069954696025;0.5655524327831899;0.6606797141263963;wave-2-1991-br;1991;1991
0.7558069954696025;1.3077741358889148;1.0317905656792585;wave-2-1991-br;1991;1991
0.3676058766175789;-0.9375028107474735;-0.28494846706494736;wave-2-1991-br;1991;1991
-0.4276997290386346;0.5637567895195238;0.06802853024044458;wave-2-1991-br;1991;1991
0.2705555969045729;-0.6857600966119994;-0.20760224985371326;wave-2-1991-br;1991;1991
0.7558069954696025;-0.430441608769157;0.16268269335022276;wave-2-1991-br;1991;1991
-0.3479806562355903;-0.6857600966119994;-0.5168703764237949;wave-2-1991-br;1991;1991
0.7558069954696025;0.3120140753840495;0.533910535426826;wave-2-1991-br;1991;1991
0.2705555969045729;0.3028329036581654;0.2866942502813692;wave-2-1991-br;1991;1991
-0.8189274725313996;0.3138097186477155;-0.2525588769418421;wave-2-1991-br;1991;1991
-1.0982296029086829;0.0638626477759074;-0.5171834775663877;wave-2-1991-br;1991;1991
-1.4438299362850706;0.5635228084720422;-0.4401535639065142;wave-2-1991-br;1991;1991
-0.1909983841369872;0.0582572497573915;-0.06637056718979785;wave-2-1991-br;1991;1991
-1.0595391545390695;-0.1881140474070483;-0.6238266009730589;wave-2-1991-br;1991;1991
-2.010943319828605;0.5691282064905581;-0.7209075566690235;wave-2-1991-br;1991;1991
-1.3041788710964293;-0.439622780495041;-0.8719008257957351;wave-2-1991-br;1991;1991
0.7558069954696025;-0.4429645731549277;0.1564212111573374;wave-2-1991-br;1991;1991
0.7558069954696025;-0.439622780495041;0.15809210748728075;wave-2-1991-br;1991;1991
0.7558069954696025;0.0584912308048731;0.4071491131372378;wave-2-1991-br;1991;1991
-0.7496026448915533;0.8060843508816324;0.02824085299503959;wave-2-1991-br;1991;1991
0.7558069954696025;0.559947034764674;0.6578770151171383;wave-2-1991-br;1991;1991
-0.1176455219474507;1.066774255695509;0.4745643668740292;wave-2-1991-br;1991;1991
0.3676058766175789;0.559947034764674;0.46377645569112647;wave-2-1991-br;1991;1991
-0.1033409396782305;-0.193251483330601;-0.14829621150441574;wave-2-1991-br;1991;1991
-1.3948629401959272;0.3082043206291998;-0.5433293097833637;wave-2-1991-br;1991;1991
0.6587567157565967;-1.439192595754756;-0.39021793999907967;wave-2-1991-br;1991;1991
0.3794545853793136;0.5601810158121555;0.4698178005957345;wave-2-1991-br;1991;1991
-0.0820993956622465;-0.4393887994475595;-0.260744097554903;wave-2-1991-br;1991;1991
0.3676058766175789;-0.6824183039521128;-0.15740621366726695;wave-2-1991-br;1991;1991
0.7558069954696025;1.0578270650171069;0.9068170302433547;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
-0.1176455219474507;-0.6803886796409652;-0.39901710079420794;wave-2-1991-br;1991;1991
0.7558069954696025;1.066774255695509;0.9112906255825558;wave-2-1991-br;1991;1991
-0.6570334534178256;-1.439192595754756;-1.0481130245862909;wave-2-1991-br;1991;1991
0.5988247233709993;-0.6857600966119994;-0.043467686620500046;wave-2-1991-br;1991;1991
0.7558069954696025;0.0620670045122413;0.4089369999909219;wave-2-1991-br;1991;1991
-1.7231320666623535;1.0560314217534406;-0.3335503224544565;wave-2-1991-br;1991;1991
0.173505317191567;0.0582572497573915;0.11588128347447925;wave-2-1991-br;1991;1991
0.3676058766175789;-1.1928212985903162;-0.4126077109863686;wave-2-1991-br;1991;1991
-0.0860097327682689;0.0582572497573915;-0.013876241505438699;wave-2-1991-br;1991;1991
-0.1909983841369872;1.3133795339074308;0.5611905748852218;wave-2-1991-br;1991;1991
0.7558069954696025;0.5693621875380396;0.6625845915038211;wave-2-1991-br;1991;1991
0.3676058766175789;0.0584912308048731;0.213048553711226;wave-2-1991-br;1991;1991
-0.8189274725313996;0.3191811356187499;-0.24987316845632487;wave-2-1991-br;1991;1991
-0.1909983841369872;-2.683104083867763;-1.437051234002375;wave-2-1991-br;1991;1991
0.2705555969045729;0.081991010180194;0.17627330354238346;wave-2-1991-br;1991;1991
-0.1176455219474507;0.0528858327863573;-0.0323798445805467;wave-2-1991-br;1991;1991
0.7558069954696025;0.0676724025307571;0.4117396990001798;wave-2-1991-br;1991;1991
-1.1754928022042417;1.3133795339074308;0.06894336585159455;wave-2-1991-br;1991;1991
-0.6762497827020167;-0.439622780495041;-0.5579362815985289;wave-2-1991-br;1991;1991
0.3676058766175789;-0.1934854643780826;0.08706020611974814;wave-2-1991-br;1991;1991
0.3676058766175789;-0.9375028107474735;-0.28494846706494736;wave-2-1991-br;1991;1991
-0.5049629283341934;0.3084383016766813;-0.09826231332875607;wave-2-1991-br;1991;1991
0.2279548114289373;0.3084383016766813;0.2681965565528093;wave-2-1991-br;1991;1991
0.1972027347150364;0.3046285469218315;0.250915640818434;wave-2-1991-br;1991;1991
0.7558069954696025;-1.439192595754756;-0.34169280014257675;wave-2-1991-br;1991;1991
-0.1176455219474507;-0.1934854643780826;-0.15556549316276663;wave-2-1991-br;1991;1991
0.2705555969045729;0.5655524327831899;0.4180540148438814;wave-2-1991-br;1991;1991
0.7558069954696025;-0.439622780495041;0.15809210748728075;wave-2-1991-br;1991;1991
0.7558069954696025;-0.9413125655023236;-0.09275278501636053;wave-2-1991-br;1991;1991
0.7558069954696025;-0.439622780495041;0.15809210748728075;wave-2-1991-br;1991;1991
-1.9628600362047424;-0.9469179635208392;-1.4548889998627907;wave-2-1991-br;1991;1991
0.0764550374785611;-1.1928212985903162;-0.5581831305558775;wave-2-1991-br;1991;1991
0.7558069954696025;0.0710141951906438;0.41341059533012314;wave-2-1991-br;1991;1991
0.5617064360435907;1.0616368197719563;0.8116716279077736;wave-2-1991-br;1991;1991
-1.844450515032085;0.8119237299476298;-0.5162633925422275;wave-2-1991-br;1991;1991
-0.2375095067186451;-0.9321313937764394;-0.5848204502475423;wave-2-1991-br;1991;1991
-0.1909983841369872;-0.1843042926521986;-0.18765133839459291;wave-2-1991-br;1991;1991
0.7558069954696025;-0.2026666361039667;0.2765701796828179;wave-2-1991-br;1991;1991
0.7558069954696025;0.8060843508816324;0.7809456731756175;wave-2-1991-br;1991;1991
0.7558069954696025;0.3173854923550838;0.5365962439123432;wave-2-1991-br;1991;1991
0.7558069954696025;0.3025989226106839;0.5292029590401433;wave-2-1991-br;1991;1991
-0.8189274725313996;0.3229908903735996;-0.2479682910789;wave-2-1991-br;1991;1991
0.2705555969045729;0.8027425582217458;0.5366490775631594;wave-2-1991-br;1991;1991
-0.0631960277100803;0.5453944460677558;0.24109920917883773;wave-2-1991-br;1991;1991
0.3676058766175789;0.328362307344634;0.34798409198110647;wave-2-1991-br;1991;1991
0.173505317191567;0.8007129339105982;0.4871091255510826;wave-2-1991-br;1991;1991
0.5617064360435907;-1.1928212985903162;-0.3155574312733627;wave-2-1991-br;1991;1991
0.173505317191567;-0.193251483330601;-0.009873083069516994;wave-2-1991-br;1991;1991
0.1309045317159314;0.0584912308048731;0.09469788126040224;wave-2-1991-br;1991;1991
0.4646561563305847;0.574733604509074;0.5196948804198294;wave-2-1991-br;1991;1991
0.7558069954696025;0.8098941056364821;0.7828505505530423;wave-2-1991-br;1991;1991
0.3676058766175789;-0.694707287290402;-0.16355070533641156;wave-2-1991-br;1991;1991
0.2705555969045729;0.0674384214832756;0.16899700919392427;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
0.0457029607646602;-0.6857600966119994;-0.3200285679236696;wave-2-1991-br;1991;1991
0.0764550374785611;-0.9377367917949552;-0.43064087715819704;wave-2-1991-br;1991;1991
-1.080898395998721;0.5581513915010079;-0.2613735022488566;wave-2-1991-br;1991;1991
0.3676058766175789;0.3079703395817182;0.33778810809964854;wave-2-1991-br;1991;1991
-0.8654385951130577;0.559947034764674;-0.15274578017419183;wave-2-1991-br;1991;1991
-2.054427817769522;0.3099999638928659;-0.872213926938328;wave-2-1991-br;1991;1991
-0.4395484378003693;-0.4393887994475595;-0.43946861862396436;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
-0.4851758479167463;0.5655524327831899;0.040188292433221806;wave-2-1991-br;1991;1991
0.7558069954696025;-0.1751231209263145;0.29034193727164403;wave-2-1991-br;1991;1991
-0.0631960277100803;0.559947034764674;0.24837550352729684;wave-2-1991-br;1991;1991
0.2279548114289373;-0.1876460853120852;0.02015436305842605;wave-2-1991-br;1991;1991
0.7558069954696025;-0.1786988946336828;0.28855405041795984;wave-2-1991-br;1991;1991
-0.1909983841369872;0.3046285469218315;0.056815081392422154;wave-2-1991-br;1991;1991
0.1972027347150364;0.056695587541207;0.1269491611281217;wave-2-1991-br;1991;1991
0.0031021752890246;0.79713716020323;0.4001196677461273;wave-2-1991-br;1991;1991
-0.1176455219474507;0.0707802141431623;-0.023432653902144204;wave-2-1991-br;1991;1991
0.3676058766175789;0.0526518517388757;0.2101288641782273;wave-2-1991-br;1991;1991
-0.1176455219474507;0.3140436996951971;0.09819908887387319;wave-2-1991-br;1991;1991
-0.3117460813734625;-1.439192595754756;-0.8754693385641092;wave-2-1991-br;1991;1991
0.7558069954696025;0.3138097186477155;0.534808357058659;wave-2-1991-br;1991;1991
0.1254220335677045;-0.1878800663595668;-0.031229016395931147;wave-2-1991-br;1991;1991
0.3676058766175789;-0.1912218590194535;0.0881920087990627;wave-2-1991-br;1991;1991
0.7558069954696025;0.3104679259878289;0.5331374607287157;wave-2-1991-br;1991;1991
-0.3117460813734625;0.5691282064905581;0.1286910625585478;wave-2-1991-br;1991;1991
0.6587567157565967;0.0676724025307571;0.3632145591436769;wave-2-1991-br;1991;1991
-0.1176455219474507;-0.6857600966119994;-0.40170280927972507;wave-2-1991-br;1991;1991
0.7558069954696025;-0.4378271372313749;0.1589899291191138;wave-2-1991-br;1991;1991
-0.0631960277100803;-0.694707287290402;-0.3789516575002411;wave-2-1991-br;1991;1991
-0.7455746103418631;0.0618330234647598;-0.34187079343855165;wave-2-1991-br;1991;1991
-0.5791995029890108;0.313575737600234;-0.1328118826943884;wave-2-1991-br;1991;1991
-0.1176455219474507;1.0672422177904723;0.4747983479215108;wave-2-1991-br;1991;1991
-0.6570334534178256;-1.187449881619282;-0.9222416675185539;wave-2-1991-br;1991;1991
0.0654900411821073;-0.6857600966119994;-0.31013502771494605;wave-2-1991-br;1991;1991
-0.8189274725313996;-0.4454621595610383;-0.632194816046219;wave-2-1991-br;1991;1991
-0.4276997290386346;0.3138097186477155;-0.05694500519545956;wave-2-1991-br;1991;1991
0.7558069954696025;0.313575737600234;0.5346913665349182;wave-2-1991-br;1991;1991
-1.274998955424733;0.3229908903735996;-0.47600403252556667;wave-2-1991-br;1991;1991
-0.1176455219474507;-0.1986229003016353;-0.158134211124543;wave-2-1991-br;1991;1991
-0.3479806562355903;0.8116897489001483;0.231854546332279;wave-2-1991-br;1991;1991
0.5988247233709993;-0.439622780495041;0.07960097143797917;wave-2-1991-br;1991;1991
0.7558069954696025;-0.1934854643780826;0.28116076554575997;wave-2-1991-br;1991;1991
0.5617064360435907;0.3048625279693131;0.4332844820064519;wave-2-1991-br;1991;1991
-1.4611611431950322;-0.4398567615425225;-0.9505089523687773;wave-2-1991-br;1991;1991
-0.1483975986613515;0.313575737600234;0.08258906946944125;wave-2-1991-br;1991;1991
0.3676058766175789;-0.1843042926521986;0.09165079198269013;wave-2-1991-br;1991;1991
0.7558069954696025;0.0710141951906438;0.41341059533012314;wave-2-1991-br;1991;1991
-0.1176455219474507;0.8211049016735139;0.3517296898630316;wave-2-1991-br;1991;1991
-0.0513473189483456;0.0620670045122413;0.00535984278194785;wave-2-1991-br;1991;1991
0.173505317191567;-0.1878800663595668;-0.0071873745839999;wave-2-1991-br;1991;1991
-0.1909983841369872;-0.4449941974660752;-0.3179962908015312;wave-2-1991-br;1991;1991
0.4047241639449875;0.5637567895195238;0.4842404767322557;wave-2-1991-br;1991;1991
0.3676058766175789;0.3173854923550838;0.34249568448633133;wave-2-1991-br;1991;1991
0.3676058766175789;0.3194151166662314;0.34351049664190514;wave-2-1991-br;1991;1991
0.0764550374785611;-0.439622780495041;-0.18158387150823996;wave-2-1991-br;1991;1991
-0.1176455219474507;-1.439192595754756;-0.7784190588511033;wave-2-1991-br;1991;1991
0.7558069954696025;-1.1838741079119135;-0.2140335562211555;wave-2-1991-br;1991;1991
-0.7455746103418631;0.0710141951906438;-0.33728020757560967;wave-2-1991-br;1991;1991
-0.1176455219474507;-1.187449881619282;-0.6525477017833663;wave-2-1991-br;1991;1991
-0.6762497827020167;-0.941078584454842;-0.8086641835784294;wave-2-1991-br;1991;1991
0.7558069954696025;-0.9357071674838076;-0.08995008600710253;wave-2-1991-br;1991;1991
0.7558069954696025;-0.4358130257401913;0.1599969848647056;wave-2-1991-br;1991;1991
0.7558069954696025;0.8116897489001483;0.7837483721848755;wave-2-1991-br;1991;1991
0.7558069954696025;0.559947034764674;0.6578770151171383;wave-2-1991-br;1991;1991
0.5617064360435907;0.313575737600234;0.4376410868219124;wave-2-1991-br;1991;1991
-0.9624888748260636;-0.1988568813491169;-0.5806728780875903;wave-2-1991-br;1991;1991
-1.4894573464014478;0.8208709206260324;-0.3342932128877077;wave-2-1991-br;1991;1991
0.3676058766175789;0.0618330234647598;0.21471945004116932;wave-2-1991-br;1991;1991
0.3676058766175789;0.0638626477759074;0.21573426219674313;wave-2-1991-br;1991;1991
0.7558069954696025;0.559947034764674;0.6578770151171383;wave-2-1991-br;1991;1991
0.7558069954696025;-0.439622780495041;0.15809210748728075;wave-2-1991-br;1991;1991
0.3676058766175789;0.0582572497573915;0.21293156318748518;wave-2-1991-br;1991;1991
0.7558069954696025;0.0676724025307571;0.4117396990001798;wave-2-1991-br;1991;1991
0.2824043056663077;0.5637567895195238;0.42308054759291575;wave-2-1991-br;1991;1991
-0.3479806562355903;-0.1843042926521986;-0.2661424744438945;wave-2-1991-br;1991;1991
0.3676058766175789;0.3176194734025653;0.3426126750100721;wave-2-1991-br;1991;1991
-0.1176455219474507;0.049310059078989;-0.03416773143423085;wave-2-1991-br;1991;1991
-0.8189274725313996;1.5595168500243892;0.3702946887464948;wave-2-1991-br;1991;1991
0.7558069954696025;0.559947034764674;0.6578770151171383;wave-2-1991-br;1991;1991
0.3676058766175789;-0.439622780495041;-0.03600845193873106;wave-2-1991-br;1991;1991
-0.1176455219474507;0.8211049016735139;0.3517296898630316;wave-2-1991-br;1991;1991
0.7558069954696025;-1.1838741079119135;-0.2140335562211555;wave-2-1991-br;1991;1991
0.7558069954696025;-0.1878800663595668;0.28396346455501786;wave-2-1991-br;1991;1991
0.7558069954696025;-0.4286459655054909;0.1635805149820558;wave-2-1991-br;1991;1991
0.2824043056663077;-0.1899096906707144;0.04624730749779665;wave-2-1991-br;1991;1991
0.7558069954696025;-0.6857600966119994;0.035023449428801534;wave-2-1991-br;1991;1991
0.12787790707519;0.3138097186477155;0.22084381286145277;wave-2-1991-br;1991;1991
-0.1909983841369872;-0.439622780495041;-0.3153105823160141;wave-2-1991-br;1991;1991
-0.6564627022845696;-0.439622780495041;-0.5480427413898052;wave-2-1991-br;1991;1991
0.7558069954696025;0.559947034764674;0.6578770151171383;wave-2-1991-br;1991;1991
0.5191056505679551;-0.1878800663595668;0.16561279210419416;wave-2-1991-br;1991;1991
-0.6762497827020167;0.0528858327863573;-0.31168197495782973;wave-2-1991-br;1991;1991
-1.999978323532151;-0.184070311604717;-1.092024317568434;wave-2-1991-br;1991;1991
-1.3745051086452242;-0.1753571019737961;-0.7749311053095101;wave-2-1991-br;1991;1991
0.7558069954696025;0.806318331929114;0.7810626636993583;wave-2-1991-br;1991;1991
0.3676058766175789;-1.1950693911289814;-0.4137317572557012;wave-2-1991-br;1991;1991
