Freq_inv;Freq_inv_z;wave;year
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
;;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
1.0;-2.5415891346524218;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
4.0;-0.6000264087174062;wave-3-1997-br;1997
7.0;1.3415363172176094;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
3.0;-1.2472139840290781;wave-3-1997-br;1997
5.0;0.047161166594265606;wave-3-1997-br;1997
6.0;0.6943487419059374;wave-3-1997-br;1997
