wave;year;year_dummy;aborto_z;homossex_z;prost_z;congresso_z;justica_z;igreja_z;imprensa_z;Y_global
wave-2-1991-br;1991;1991;-1.182739014886279;0.5002818873445383;0.6206714008384064;-0.5868600034816401;0.5453012775325089;1.8442342563376144;0.400387921766677;0.3058968179216894
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;-1.1094135370658869;1.3858731104244368;0.7931200847289804
wave-2-1991-br;1991;1991;-0.8915881757472613;-1.3835053778386992;-1.4740945769912162;-0.5868600034816401;0.5453012775325089;-0.1248642725980531;0.400387921766677;-0.5021747439082407
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;-1.0551413814252917;0.4344139478897296;0.5453012775325089;-0.1248642725980531;0.400387921766677;0.09746338888284298
wave-2-1991-br;1991;1991;-1.182739014886279;0.5002818873445383;-3.149907359254914;0.4344139478897296;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.6527973796293499
wave-2-1991-br;1991;1991;-0.8915881757472613;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;0.8596849918697804;1.3858731104244368;0.7832690354379153
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;-1.0551413814252917;1.4556878992610995;0.5453012775325089;1.8442342563376144;1.3858731104244368;0.8318149639572529
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;1.8442342563376144;1.3858731104244368;1.2150697695009092
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;-3.149907359254914;0.4344139478897296;0.5453012775325089;-1.1094135370658869;0.400387921766677;-0.5504036736875206
wave-2-1991-br;1991;1991;-1.473889854025297;-0.4416117452470804;-1.8930477725571409;0.4344139478897296;-0.461669579009388;-1.1094135370658869;0.400387921766677;-0.6492615168926268
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.49847848523003097
wave-2-1991-br;1991;1991;-0.6004373366082436;-2.325399010430318;-0.2172349902934425;0.4344139478897296;0.5453012775325089;-0.1248642725980531;-0.5850972668910829;-0.41047395019984306
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.2759105136763256
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-0.461669579009388;-1.1094135370658869;0.400387921766677;-0.07305830896468578
wave-2-1991-br;1991;1991;0.2730151808088095;-1.3835053778386992;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;0.400387921766677;-0.41980535882536935
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.2017182052724819;1.4556878992610995;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.06969042580652873
wave-2-1991-br;1991;1991;-0.8915881757472613;0.5002818873445383;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.4578483988297398
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;-0.6361881858593671;1.4556878992610995;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.7542186101247034
wave-2-1991-br;1991;1991;-1.473889854025297;-3.738239459317746;0.6206714008384064;-0.5868600034816401;-0.461669579009388;1.8442342563376144;-0.5850972668910829;-0.625835786507019
wave-2-1991-br;1991;1991;-0.3092864974692259;0.0293350710487288;-1.4740945769912162;1.4556878992610995;-0.461669579009388;0.8596849918697804;1.3858731104244368;0.21221863130488794
wave-2-1991-br;1991;1991;-1.473889854025297;-1.8544521941345085;-1.4740945769912162;1.4556878992610995;1.552272134074406;1.8442342563376144;1.3858731104244368;0.20509011070664798
wave-2-1991-br;1991;1991;-1.473889854025297;-0.4416117452470804;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;1.3858731104244368;-0.3940233893374733
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;0.5453012775325089;-0.1248642725980531;0.400387921766677;0.21144456546527574
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.6419774221182796
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;0.400387921766677;-0.461398335845229
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;-1.0551413814252917;0.4344139478897296;0.5453012775325089;0.8596849918697804;0.400387921766677;0.2381132838068192
wave-2-1991-br;1991;1991;0.5641660199478273;0.5002818873445383;0.6206714008384064;1.4556878992610995;-0.461669579009388;0.8596849918697804;1.3858731104244368;0.7035279615252429
wave-2-1991-br;1991;1991;-0.0181356583302081;-3.738239459317746;-3.149907359254914;-0.5868600034816401;0.5453012775325089;-1.1094135370658869;-0.5850972668910829;-1.2346217152584242
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;0.5453012775325089;0.8596849918697804;1.3858731104244368;0.9305668950709477
wave-2-1991-br;1991;1991;-0.8915881757472613;-0.9125585615428898;-1.0551413814252917;0.4344139478897296;-1.468640435551285;-0.1248642725980531;-0.5850972668910829;-0.6576394494094477
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;1.3858731104244368;-0.07612769009099107
wave-2-1991-br;1991;1991;1.1464676982258628;-2.796345826726127;0.6206714008384064;1.4556878992610995;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.2470998873381594
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;0.8596849918697804;1.3858731104244368;1.0744198745769329
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-1.468640435551285;-1.1094135370658869;1.3858731104244368;0.0697685886763475
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.7269189996414295
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.07270426634694906
wave-2-1991-br;1991;1991;-0.6004373366082436;0.5002818873445383;-0.6361881858593671;0.4344139478897296;-0.461669579009388;0.8596849918697804;-1.5705824555488426;-0.2106423899888276
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;0.6206714008384064;-0.5868600034816401;-1.468640435551285;0.8596849918697804;0.400387921766677;-0.2251995943895669
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.6419774221182796
wave-2-1991-br;1991;1991;0.5641660199478273;0.5002818873445383;0.6206714008384064;1.4556878992610995;-0.461669579009388;-1.1094135370658869;1.3858731104244368;0.4222281716772905
wave-2-1991-br;1991;1991;0.5641660199478273;-0.4416117452470804;-0.2172349902934425;-0.5868600034816401;0.5453012775325089;0.8596849918697804;0.400387921766677;0.1605476388706615
wave-2-1991-br;1991;1991;-0.6004373366082436;0.5002818873445383;-1.4740945769912162;0.4344139478897296;0.5453012775325089;0.8596849918697804;-0.5850972668910829;-0.04570672512199793
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;-0.1248642725980531;-0.5850972668910829;0.485830874814158
wave-2-1991-br;1991;1991;-0.8915881757472613;0.5002818873445383;0.6206714008384064;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;0.06925938621990188
wave-2-1991-br;1991;1991;0.8553168590868451;0.0293350710487288;0.2017182052724819;0.4344139478897296;-1.468640435551285;1.8442342563376144;-1.5705824555488426;0.046542206933610296
wave-2-1991-br;1991;1991;-0.6004373366082436;0.5002818873445383;0.2017182052724819;-0.5868600034816401;1.552272134074406;0.8596849918697804;-0.5850972668910829;0.19165180165432
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.0679456285770272
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.07270426634694906
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.602181934224909
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.07270426634694906
wave-2-1991-br;1991;1991;-0.0181356583302081;0.0293350710487288;0.6206714008384064;0.4344139478897296;-0.461669579009388;-0.1248642725980531;0.400387921766677;0.1257341188008418
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;0.6206714008384064;0.4344139478897296;-1.468640435551285;-1.1094135370658869;-0.5850972668910829;-0.5013867038498608
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.0679456285770272
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;-0.013926567819817492
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;0.3604102253589196
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;0.2017182052724819;0.4344139478897296;-0.461669579009388;0.8596849918697804;0.400387921766677;0.23221869680922763
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.21384190734436576
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;-1.8930477725571409;-1.60813395485301;1.552272134074406;-1.1094135370658869;-0.5850972668910829;-0.659575480567639
wave-2-1991-br;1991;1991;-0.0181356583302081;0.0293350710487288;0.2017182052724819;0.4344139478897296;-0.461669579009388;-1.1094135370658869;1.3858731104244368;0.06601736574712773
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;0.6206714008384064;0.4344139478897296;-0.461669579009388;0.8596849918697804;0.400387921766677;0.33366213033850506
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;-0.6361881858593671;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.273219011260743
wave-2-1991-br;1991;1991;0.2730151808088095;0.5002818873445383;0.6206714008384064;0.4344139478897296;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.0468282808692677
wave-2-1991-br;1991;1991;0.5641660199478273;0.5002818873445383;0.6206714008384064;0.4344139478897296;-1.468640435551285;0.8596849918697804;-0.5850972668910829;0.1322115064925592
wave-2-1991-br;1991;1991;1.1464676982258628;-0.9125585615428898;0.6206714008384064;-1.60813395485301;1.552272134074406;-0.1248642725980531;0.400387921766677;0.15346319513019988
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.8544521941345085;0.6206714008384064;1.4556878992610995;-0.461669579009388;0.8596849918697804;0.400387921766677;0.14316782603740838
wave-2-1991-br;1991;1991;-1.473889854025297;-1.3835053778386992;0.6206714008384064;1.4556878992610995;-0.461669579009388;1.8442342563376144;0.400387921766677;0.14313095247577337
wave-2-1991-br;1991;1991;-1.182739014886279;-0.4416117452470804;-1.4740945769912162;0.4344139478897296;0.5453012775325089;0.8596849918697804;0.400387921766677;-0.12266531400941141
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;0.4344139478897296;1.552272134074406;0.8596849918697804;1.3858731104244368;0.5541868026308572
wave-2-1991-br;1991;1991;0.2730151808088095;-0.9125585615428898;0.6206714008384064;0.4344139478897296;0.5453012775325089;-0.1248642725980531;0.400387921766677;0.17662384209931264
wave-2-1991-br;1991;1991;-1.473889854025297;-3.738239459317746;0.6206714008384064;1.4556878992610995;-0.461669579009388;1.8442342563376144;-0.5850972668910829;-0.3340432289723419
wave-2-1991-br;1991;1991;0.8553168590868451;0.0293350710487288;0.2017182052724819;1.4556878992610995;-0.461669579009388;0.8596849918697804;1.3858731104244368;0.6179923654219978
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;0.6206714008384064;-0.5868600034816401;0.5453012775325089;0.8596849918697804;-0.5850972668910829;0.1492422556776122
wave-2-1991-br;1991;1991;-1.473889854025297;-1.3835053778386992;0.2017182052724819;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;0.400387921766677;-0.48981185141627404
wave-2-1991-br;1991;1991;-0.6004373366082436;-1.3835053778386992;-1.0551413814252917;-0.5868600034816401;0.5453012775325089;-1.1094135370658869;0.400387921766677;-0.5413812053029393
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;1.8442342563376144;-0.5850972668910829;0.5591657795628121
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.4344139478897296;-1.468640435551285;-1.1094135370658869;0.400387921766677;0.07488126906400604
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;-0.2172349902934425;-0.5868600034816401;0.5453012775325089;0.8596849918697804;0.400387921766677;0.21191791805831625
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.49847848523003097
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;0.4344139478897296;0.5453012775325089;0.8596849918697804;-0.5850972668910829;0.12876662636551198
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.49847848523003097
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;0.5453012775325089;-0.1248642725980531;-0.5850972668910829;0.21655724585293434
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.49847848523003097
wave-2-1991-br;1991;1991;0.2730151808088095;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;1.8442342563376144;-0.5850972668910829;0.2292251251353225
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;0.6206714008384064;-0.5868600034816401;-0.461669579009388;0.8596849918697804;0.400387921766677;-0.08134661488358165
wave-2-1991-br;1991;1991;0.5641660199478273;-1.3835053778386992;0.2017182052724819;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;0.400387921766677;-0.19866101227725633
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;0.400387921766677;-0.21691128847067104
wave-2-1991-br;1991;1991;-1.182739014886279;-1.3835053778386992;-1.8930477725571409;0.4344139478897296;-0.461669579009388;-1.1094135370658869;1.3858731104244368;-0.601441174720461
wave-2-1991-br;1991;1991;-0.6004373366082436;-1.3835053778386992;-0.6361881858593671;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.6255174317552106
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;1.8442342563376144;1.3858731104244368;1.2150697695009092
wave-2-1991-br;1991;1991;0.8553168590868451;0.0293350710487288;0.6206714008384064;0.4344139478897296;-0.461669579009388;0.8596849918697804;1.3858731104244368;0.531946543164077
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;-1.60813395485301;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.5881787005231028
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;-0.2172349902934425;1.4556878992610995;-0.461669579009388;0.8596849918697804;-0.5850972668910829;0.21907389770732813
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;-1.4740945769912162;0.4344139478897296;0.5453012775325089;1.8442342563376144;0.400387921766677;0.4852846303008164
wave-2-1991-br;1991;1991;-1.473889854025297;-2.796345826726127;-2.312000968123065;0.4344139478897296;0.5453012775325089;0.8596849918697804;1.3858731104244368;-0.47956618873686196
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-0.5850972668910829;-0.357694886850351
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;1.4556878992610995;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.43512644210675244
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;-2.7309541636889896;-0.5868600034816401;0.5453012775325089;-0.1248642725980531;1.3858731104244368;-0.3550160026417851
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;0.6206714008384064;0.4344139478897296;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.08842125788912739
wave-2-1991-br;1991;1991;1.1464676982258628;-1.3835053778386992;-1.0551413814252917;1.4556878992610995;-0.461669579009388;-0.1248642725980531;0.400387921766677;-0.0032338702311132356
wave-2-1991-br;1991;1991;-0.6004373366082436;0.5002818873445383;-1.0551413814252917;0.4344139478897296;-0.461669579009388;0.8596849918697804;0.400387921766677;0.011074350261114545
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-3.6506818575957496;1.552272134074406;-3.078512066001554;-3.541552832864362;-0.9215790908540645
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;0.6206714008384064;1.4556878992610995;-1.468640435551285;0.8596849918697804;1.3858731104244368;0.47648902797953835
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;0.6206714008384064;1.4556878992610995;-0.461669579009388;0.8596849918697804;-0.5850972668910829;0.3387748107261637
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;-0.2172349902934425;0.4344139478897296;0.5453012775325089;0.8596849918697804;0.400387921766677;0.3162212198057951
wave-2-1991-br;1991;1991;-1.473889854025297;0.5002818873445383;0.6206714008384064;0.4344139478897296;1.552272134074406;0.8596849918697804;1.3858731104244368;0.5541868026308572
wave-2-1991-br;1991;1991;0.8553168590868451;0.5002818873445383;0.6206714008384064;0.4344139478897296;0.5453012775325089;1.8442342563376144;0.400387921766677;0.7429439358280456
wave-2-1991-br;1991;1991;0.8553168590868451;0.5002818873445383;-0.2172349902934425;0.4344139478897296;-0.461669579009388;-1.1094135370658869;0.400387921766677;0.0574403585312961
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.9337699796529567
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;0.5453012775325089;-1.1094135370658869;0.400387921766677;0.07079467054129948
wave-2-1991-br;1991;1991;-0.6004373366082436;0.5002818873445383;0.6206714008384064;0.4344139478897296;-0.461669579009388;-0.1248642725980531;0.400387921766677;0.1098262813748095
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;0.5453012775325089;-0.1248642725980531;0.400387921766677;0.6491334017672914
wave-2-1991-br;1991;1991;-0.8915881757472613;-1.3835053778386992;0.2017182052724819;0.4344139478897296;0.5453012775325089;-1.1094135370658869;0.400387921766677;-0.2575265340272072
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.0679456285770272
wave-2-1991-br;1991;1991;0.8553168590868451;0.5002818873445383;0.6206714008384064;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;-0.5400714622498907
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;0.6206714008384064;1.4556878992610995;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.7258050945536583
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.4344139478897296;1.552272134074406;-0.1248642725980531;0.400387921766677;0.6470901025059381
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;0.5453012775325089;1.8442342563376144;1.3858731104244368;1.0712167899949239
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-1.468640435551285;-1.1094135370658869;-0.5850972668910829;-0.3781705161624512
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;-1.4740945769912162;1.4556878992610995;-0.461669579009388;-0.1248642725980531;1.3858731104244368;0.1388468529945988
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;0.6206714008384064;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.2759105136763256
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.4344139478897296;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;0.07795065019031132
wave-2-1991-br;1991;1991;-0.0181356583302081;0.0293350710487288;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.5409974793078242
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.4556878992610995;-1.468640435551285;-0.1248642725980531;1.3858731104244368;0.5022110411350008
wave-2-1991-br;1991;1991;-0.3092864974692259;0.5002818873445383;0.6206714008384064;0.4344139478897296;-1.468640435551285;0.8596849918697804;1.3858731104244368;0.28899977219234013
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;-1.0551413814252917;0.4344139478897296;0.5453012775325089;-0.1248642725980531;0.400387921766677;-0.17164907757190523
wave-2-1991-br;1991;1991;-0.0181356583302081;-1.3835053778386992;-1.8930477725571409;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;-0.43417688823177397
wave-2-1991-br;1991;1991;-1.473889854025297;-1.3835053778386992;-1.4740945769912162;1.4556878992610995;-0.461669579009388;0.8596849918697804;0.400387921766677;-0.29677122499529185
wave-2-1991-br;1991;1991;-0.0181356583302081;0.5002818873445383;-1.0551413814252917;-0.5868600034816401;0.5453012775325089;0.8596849918697804;-0.5850972668910829;-0.04856659334019934
wave-2-1991-br;1991;1991;-1.473889854025297;-2.325399010430318;0.6206714008384064;-0.5868600034816401;0.5453012775325089;0.8596849918697804;-1.5705824555488426;-0.5615819504636288
wave-2-1991-br;1991;1991;0.8553168590868451;-3.738239459317746;-3.149907359254914;1.4556878992610995;0.5453012775325089;-0.1248642725980531;0.400387921766677;-0.5366167333605117
wave-2-1991-br;1991;1991;-1.473889854025297;-1.3835053778386992;-1.0551413814252917;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.8101468193242073
wave-2-1991-br;1991;1991;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.60813395485301;0.5453012775325089;-1.1094135370658869;0.400387921766677;0.07079467054129948
