aborto_z;homossex_z;prost_z;Y_moral;wave;year;year_dummy
1.522809443679154;-0.4966480176314977;1.9465721166172971;0.9909111808883178;wave-2-1991-br;1991;1991
0.0567659922279101;-0.0090299639569363;-0.1901726855337583;-0.0474788857542615;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;0.6645252353266639;0.0748810699743587;wave-2-1991-br;1991;1991
-0.2364426980623385;-0.4966480176314977;-0.6175216459639694;-0.4502041205526018;wave-2-1991-br;1991;1991
-0.5296513883525873;-0.4966480176314977;-0.6175216459639694;-0.5479403506493514;wave-2-1991-br;1991;1991
-1.1160687689330848;0.9662061433921864;-0.6175216459639694;-0.2557947571682893;wave-2-1991-br;1991;1991
0.0567659922279101;1.9414422507413092;-0.6175216459639694;0.4602288656684166;wave-2-1991-br;1991;1991
1.522809443679154;1.4538241970667478;-0.6175216459639694;0.7863706649273108;wave-2-1991-br;1991;1991
1.229600753388905;0.478588089717625;1.519223156187086;1.0758039997645386;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-0.2364426980623385;0.9662061433921864;-0.6175216459639694;0.0374139331219594;wave-2-1991-br;1991;1991
1.522809443679154;3.8919144654395543;-0.6175216459639694;1.5990674210515798;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.0090299639569363;-0.1901726855337583;-0.3406875760445102;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
1.522809443679154;1.4538241970667478;-0.1901726855337583;0.928820318404048;wave-2-1991-br;1991;1991
0.6431833728084076;1.4538241970667478;1.091874195756875;1.06296058854401;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;0.2371762748964527;-0.0675685835023783;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.2364426980623385;-0.4966480176314977;-0.6175216459639694;-0.4502041205526018;wave-2-1991-br;1991;1991
0.0567659922279101;1.4538241970667478;-0.6175216459639694;0.2976895144435628;wave-2-1991-br;1991;1991
-0.5296513883525873;1.4538241970667478;-0.1901726855337583;0.2446667077268007;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.229600753388905;1.4538241970667478;1.9465721166172971;1.543332355690983;wave-2-1991-br;1991;1991
0.6431833728084076;1.4538241970667478;0.6645252353266639;0.9205109350672732;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.0090299639569363;-0.6175216459639694;-0.4831372295212472;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;0.2371762748964527;-0.0675685835023783;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;1.519223156187086;-0.0311645434591655;wave-2-1991-br;1991;1991
1.522809443679154;2.9166783580904316;2.373921077047508;2.2711362929390315;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;2.8012700374777193;1.275810487841792;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
-1.1160687689330848;1.4538241970667478;1.091874195756875;0.4765432079635126;wave-2-1991-br;1991;1991
0.6431833728084076;-0.4966480176314977;1.091874195756875;0.4128031836445949;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;0.2371762748964527;0.0301676465943713;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.4966480176314977;-0.6175216459639694;-0.645676580746101;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.4966480176314977;0.2371762748964527;-0.360777273792627;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.6431833728084076;-0.4966480176314977;-0.6175216459639694;-0.1569954302623531;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.9363920630986564;1.4538241970667478;-0.1901726855337583;0.7333478582105487;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.4966480176314977;-0.6175216459639694;-0.645676580746101;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;1.519223156187086;0.4575166070245823;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.0090299639569363;1.091874195756875;0.3798700746759496;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
0.0567659922279101;1.4538241970667478;1.091874195756875;0.8674881283505109;wave-2-1991-br;1991;1991
0.0567659922279101;1.4538241970667478;1.9465721166172971;1.152387435303985;wave-2-1991-br;1991;1991
1.522809443679154;1.4538241970667478;1.519223156187086;1.4986189323109955;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;1.091874195756875;0.2173307234510958;wave-2-1991-br;1991;1991
1.522809443679154;2.42906030441587;-0.6175216459639694;1.1114493673770185;wave-2-1991-br;1991;1991
-0.8228600786428361;3.8919144654395543;3.2286189979079305;2.0992244615682165;wave-2-1991-br;1991;1991
1.522809443679154;1.4538241970667478;1.091874195756875;1.356169278834259;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;2.8012700374777193;0.7871293373580439;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;0.9662061433921864;-0.6175216459639694;0.135150163218709;wave-2-1991-br;1991;1991
0.0567659922279101;1.9414422507413092;2.373921077047508;1.4573764400055758;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.4966480176314977;-0.6175216459639694;-0.645676580746101;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.4966480176314977;0.2371762748964527;-0.360777273792627;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;1.9465721166172971;0.1112851100175715;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;3.8919144654395543;-0.6175216459639694;0.7194413501808334;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.0090299639569363;-0.6175216459639694;-0.5808734596179969;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.522809443679154;1.4538241970667478;2.373921077047508;1.7835182392644695;wave-2-1991-br;1991;1991
0.6431833728084076;-0.4966480176314977;-0.6175216459639694;-0.1569954302623531;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;0.478588089717625;-0.1901726855337583;0.1150604654705922;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;1.091874195756875;0.2173307234510958;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;1.4538241970667478;1.091874195756875;0.8674881283505109;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;1.091874195756875;0.2173307234510958;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.2364426980623385;2.42906030441587;1.519223156187086;1.2372802541802057;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;1.091874195756875;0.7060118739348438;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.0567659922279101;0.478588089717625;1.091874195756875;0.5424094259008033;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.1901726855337583;-0.2100182369791152;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;1.091874195756875;-0.1736141969359025;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.3499746825181589;3.404296411764993;2.373921077047508;2.0427307237768866;wave-2-1991-br;1991;1991
0.9363920630986564;-0.4966480176314977;-0.6175216459639694;-0.0592592001656035;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.5296513883525873;-0.4966480176314977;-0.6175216459639694;-0.5479403506493514;wave-2-1991-br;1991;1991
1.522809443679154;-1.4718841249806205;-0.6175216459639694;-0.188865442421812;wave-2-1991-br;1991;1991
0.9363920630986564;0.478588089717625;-0.6175216459639694;0.265819502284104;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;1.091874195756875;0.2173307234510958;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;1.4538241970667478;1.091874195756875;0.8674881283505109;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
0.9363920630986564;-0.4966480176314977;-0.1901726855337583;0.0831904533111334;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.6431833728084076;-0.4966480176314977;-0.6175216459639694;-0.1569954302623531;wave-2-1991-br;1991;1991
-0.5296513883525873;-0.4966480176314977;-0.6175216459639694;-0.5479403506493514;wave-2-1991-br;1991;1991
0.6431833728084076;-0.4966480176314977;-0.6175216459639694;-0.1569954302623531;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.1901726855337583;-0.1122820068823657;wave-2-1991-br;1991;1991
-0.2364426980623385;-0.4966480176314977;-0.6175216459639694;-0.4502041205526018;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;-0.6175216459639694;-0.2547316603591027;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.2364426980623385;-0.4966480176314977;0.6645252353266639;-0.0228551601223907;wave-2-1991-br;1991;1991
0.9363920630986564;-0.4966480176314977;-0.6175216459639694;-0.0592592001656035;wave-2-1991-br;1991;1991
0.0567659922279101;0.9662061433921864;2.373921077047508;1.132297737555868;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
0.9363920630986564;2.42906030441587;-0.6175216459639694;0.9159769071835192;wave-2-1991-br;1991;1991
1.522809443679154;2.9166783580904316;1.9465721166172971;2.1286866394622943;wave-2-1991-br;1991;1991
1.229600753388905;-0.4966480176314977;0.6645252353266639;0.4658259903613571;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.5296513883525873;1.4538241970667478;0.6645252353266639;0.5295660146802748;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.9363920630986564;-0.4966480176314977;-0.1901726855337583;0.0831904533111334;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.1901726855337583;-0.2100182369791152;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;1.091874195756875;0.2173307234510958;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;1.091874195756875;-0.1736141969359025;wave-2-1991-br;1991;1991
-0.5296513883525873;-0.4966480176314977;1.091874195756875;0.0218582632575966;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.7024861495135823;-0.4966480176314977;-0.6175216459639694;-0.9388852710363498;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-0.5296513883525873;-0.0090299639569363;0.2371762748964527;-0.1005016924710236;wave-2-1991-br;1991;1991
0.0567659922279101;-0.4966480176314977;-0.6175216459639694;-0.3524678904558523;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
-1.7024861495135823;-0.4966480176314977;-0.6175216459639694;-0.9388852710363498;wave-2-1991-br;1991;1991
-0.8228600786428361;-0.4966480176314977;-0.6175216459639694;-0.645676580746101;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
0.9363920630986564;-0.4966480176314977;-0.1901726855337583;0.0831904533111334;wave-2-1991-br;1991;1991
1.522809443679154;1.4538241970667478;-0.6175216459639694;0.7863706649273108;wave-2-1991-br;1991;1991
1.229600753388905;-0.4966480176314977;1.091874195756875;0.6082756438380942;wave-2-1991-br;1991;1991
1.522809443679154;-0.4966480176314977;-0.6175216459639694;0.1362132600278956;wave-2-1991-br;1991;1991
-1.1160687689330848;3.8919144654395543;-0.6175216459639694;0.7194413501808334;wave-2-1991-br;1991;1991
-0.8228600786428361;0.478588089717625;0.2371762748964527;-0.0356985713429194;wave-2-1991-br;1991;1991
0.0567659922279101;1.4538241970667478;1.091874195756875;0.8674881283505109;wave-2-1991-br;1991;1991
0.3499746825181589;-0.4966480176314977;1.519223156187086;0.4575166070245823;wave-2-1991-br;1991;1991
-1.1160687689330848;-0.4966480176314977;-0.6175216459639694;-0.7434128108428505;wave-2-1991-br;1991;1991
