id_;id_usuario;ano_onda;nome_onda;y_moral_inv;aborto_z;homossex_z;prost_z;y_intitucional_4vars;congresso_z;justica_z;igreja_z;imprensa_z;freq_inv_z;pert_r_z;import_relig_z;relig_r;D_relig;D_N_relig;GrupoEv;GrupoCat;dummy_ethnic;dummy_sex;escol_z;ano_ord;ameaca_tipo_inst;ameaca_tipo_moral
15;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.3227569093261181;1.4556878992610995;0.5453012775325089;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
16;1.0;1991;Wave 2;-0.1176455219474507;-1.473889854025297;0.5002818873445383;0.6206714008384064;-0.6857600966119994;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
17;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;-2.7183157172951407;1.0;1.0;0.0;0.0;1.0;0.0;0;0.0533816453072845;0;1;0
18;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.6857600966119994;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
19;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.3012867542619449;-1.60813395485301;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.537017086409369;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
20;2.0;1991;Wave 2;-1.024876740719146;-1.473889854025297;-1.3835053778386992;-0.2172349902934425;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
21;1.0;1991;Wave 2;0.173505317191567;-0.6004373366082436;0.5002818873445383;0.6206714008384064;0.0620670045122413;0.4344139478897296;-0.461669579009388;-0.1248642725980531;0.400387921766677;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
22;1.0;1991;Wave 2;-0.0205952422344447;-1.182739014886279;0.5002818873445383;0.6206714008384064;0.55076586303879;-0.5868600034816401;0.5453012775325089;1.8442342563376144;0.400387921766677;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;;;0.0;0;0.0533816453072845;0;1;0
23;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.8211049016735139;1.4556878992610995;1.552272134074406;-1.1094135370658869;1.3858731104244368;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
24;1.0;1991;Wave 2;-1.249729376859059;-0.8915881757472613;-1.3835053778386992;-1.4740945769912162;0.0584912308048731;-0.5868600034816401;0.5453012775325089;-0.1248642725980531;0.400387921766677;-1.0842695683665653;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
25;1.0;1991;Wave 2;-0.1909983841369872;-0.0181356583302081;0.5002818873445383;-1.0551413814252917;0.3138097186477156;0.4344139478897296;0.5453012775325089;-0.1248642725980531;0.400387921766677;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;1.0;0.0;1.0;1;0.0533816453072845;0;1;0
26;2.0;1991;Wave 2;-1.2774548289322183;-1.182739014886279;0.5002818873445383;-3.149907359254914;-0.1843042926521986;0.4344139478897296;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.537017086409369;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;2.075069488859759;0;1;0
27;1.0;1991;Wave 2;0.0764550374785611;-0.8915881757472613;0.5002818873445383;0.6206714008384064;1.3133795339074308;1.4556878992610995;1.552272134074406;0.8596849918697804;1.3858731104244368;-1.0842695683665653;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
28;1.0;1991;Wave 2;0.1972027347150364;1.1464676982258628;0.5002818873445383;-1.0551413814252917;1.307774135888915;1.4556878992610995;0.5453012775325089;1.8442342563376144;1.3858731104244368;-1.4895912320605489;-0.2385530322527711;-0.4239101415292919;0.0;0.0;1.0;0.0;0.0;1.0;1;0.0533816453072845;0;1;0
29;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.5595168500243892;1.4556878992610995;1.552272134074406;1.8442342563376144;1.3858731104244368;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;0.0;0.0;0;0.0533816453072845;0;1;0
30;2.0;1991;Wave 2;-1.3745051086452242;-1.473889854025297;0.5002818873445383;-3.149907359254914;0.0676724025307571;0.4344139478897296;0.5453012775325089;-1.1094135370658869;0.400387921766677;-1.4895912320605489;-0.2385530322527711;-2.7183157172951407;1.0;1.0;0.0;0.0;0.0;1.0;1;2.075069488859759;0;1;0
31;1.0;1991;Wave 2;-1.269516457276506;-1.473889854025297;-0.4416117452470804;-1.8930477725571409;-0.184070311604717;0.4344139478897296;-0.461669579009388;-1.1094135370658869;0.400387921766677;0.9423387501033524;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
32;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-1.439192595754756;-1.60813395485301;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;0.9423387501033524;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;;;1.0;1;-0.9574622764689528;0;1;0
33;2.0;1991;Wave 2;-1.0476904457773348;-0.6004373366082436;-2.325399010430318;-0.2172349902934425;0.0674384214832756;0.4344139478897296;0.5453012775325089;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;0.0;0.0;0;0.0533816453072845;0;1;0
34;1.0;1991;Wave 2;0.2705555969045729;-0.3092864974692259;0.5002818873445383;0.6206714008384064;-0.6857600966119994;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.6789479046725817;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;0;-0.9574622764689528;0;1;0
35;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.694707287290402;-1.60813395485301;-0.461669579009388;-1.1094135370658869;0.400387921766677;-0.2736262409785981;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;;;0.0;0;0.0533816453072845;0;1;0
36;1.0;1991;Wave 2;-0.7218771928183938;0.2730151808088095;-1.3835053778386992;-1.0551413814252917;-0.193251483330601;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;0.400387921766677;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;0.0;0;0.0533816453072845;0;1;0
37;1.0;1991;Wave 2;-0.2572965871360922;-1.473889854025297;0.5002818873445383;0.2017182052724819;0.0710141951906438;1.4556878992610995;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
38;1.0;1991;Wave 2;-0.4821492232760049;-0.8915881757472613;0.5002818873445383;-1.0551413814252917;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.537017086409369;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
39;1.0;1991;Wave 2;0.336853799903678;1.1464676982258628;0.5002818873445383;-0.6361881858593671;1.0672422177904723;1.4556878992610995;1.552272134074406;-0.1248642725980531;1.3858731104244368;-1.4895912320605489;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;0.0;0.0;0;0.0533816453072845;0;1;0
40;2.0;1991;Wave 2;-1.5304859708348788;-1.473889854025297;-3.738239459317746;0.6206714008384064;0.0526518517388758;-0.5868600034816401;-0.461669579009388;1.8442342563376144;-0.5850972668910829;-1.4895912320605489;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;;;1.0;0;-0.9574622764689528;0;1;0
41;1.0;1991;Wave 2;-0.5846820011372378;-0.3092864974692259;0.0293350710487288;-1.4740945769912162;0.8098941056364822;1.4556878992610995;-0.461669579009388;0.8596849918697804;1.3858731104244368;-1.0842695683665653;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;1;2.075069488859759;0;1;0
42;1.0;1991;Wave 2;-1.6008122083836736;-1.473889854025297;-1.8544521941345085;-1.4740945769912162;1.5595168500243892;1.4556878992610995;1.552272134074406;1.8442342563376144;1.3858731104244368;-1.0842695683665653;4.189587628939293;-1.5711129294122164;;;;0.0;0.0;1.0;0;0.0533816453072845;0;1;0
43;1.0;1991;Wave 2;-0.9902143268992232;-1.473889854025297;-0.4416117452470804;-1.0551413814252917;0.0531198138338389;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;1.3858731104244368;-1.0842695683665653;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;0;2.075069488859759;0;1;0
44;3.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.1968272570379693;-1.60813395485301;0.5453012775325089;-0.1248642725980531;0.400387921766677;0.537017086409369;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;;;1.0;0;0.0533816453072845;0;1;0
45;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.5566052421047873;-0.5868600034816401;1.552272134074406;-0.1248642725980531;1.3858731104244368;-1.0842695683665653;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
46;1.0;1991;Wave 2;-0.8189274725313996;-0.0181356583302081;-1.3835053778386992;-1.0551413814252917;-0.193251483330601;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;0.400387921766677;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;;;1.0;1;0.0533816453072845;0;1;0
47;2.0;1991;Wave 2;-0.1909983841369872;-0.0181356583302081;0.5002818873445383;-1.0551413814252917;0.559947034764674;0.4344139478897296;0.5453012775325089;0.8596849918697804;0.400387921766677;-1.4895912320605489;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;0;2.075069488859759;0;1;0
48;1.0;1991;Wave 2;0.5617064360435907;0.5641660199478273;0.5002818873445383;0.6206714008384064;0.8098941056364822;1.4556878992610995;-0.461669579009388;0.8596849918697804;1.3858731104244368;-0.6789479046725817;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;1.0;0.0;1.0;1;2.075069488859759;0;1;0
49;1.0;1991;Wave 2;-2.302094158967623;-0.0181356583302081;-3.738239459317746;-3.149907359254914;-0.4340173824765252;-0.5868600034816401;0.5453012775325089;-1.1094135370658869;-0.5850972668910829;-1.4895912320605489;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
50;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.0616368197719563;1.4556878992610995;0.5453012775325089;0.8596849918697804;1.3858731104244368;-1.0842695683665653;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
51;1.0;1991;Wave 2;-0.9530960395718144;-0.8915881757472613;-0.9125585615428898;-1.0551413814252917;-0.4360470067876728;0.4344139478897296;-1.468640435551285;-0.1248642725980531;-0.5850972668910829;0.537017086409369;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;2.075069488859759;0;1;0
52;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.7000787042614363;-1.60813395485301;-1.468640435551285;-1.1094135370658869;1.3858731104244368;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;0;-0.9574622764689528;0;1;0
53;1.0;1991;Wave 2;-0.3430689092206193;1.1464676982258628;-2.796345826726127;0.6206714008384064;-0.1751231209263145;1.4556878992610995;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
54;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;1.3133795339074308;1.4556878992610995;1.552272134074406;0.8596849918697804;1.3858731104244368;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;0.0;0.0;1;-0.9574622764689528;0;1;0
55;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.4447602164185937;-0.5868600034816401;-1.468640435551285;-1.1094135370658869;1.3858731104244368;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;0.0;0;0.0533816453072845;0;1;0
56;2.0;1991;Wave 2;-0.1176455219474507;-1.473889854025297;0.5002818873445383;0.6206714008384064;-1.1838741079119135;-0.5868600034816401;-1.468640435551285;-1.1094135370658869;-1.5705824555488426;0.9423387501033524;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;0.0;1.0;0;-0.9574622764689528;0;1;0
57;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.6789479046725817;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
58;1.0;1991;Wave 2;-0.2454478783743574;-0.6004373366082436;0.5002818873445383;-0.6361881858593671;-0.1845382736996801;0.4344139478897296;-0.461669579009388;0.8596849918697804;-1.5705824555488426;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;0.0;1.0;0;2.075069488859759;0;1;0
59;1.0;1991;Wave 2;-0.2603232117768336;-0.0181356583302081;-1.3835053778386992;0.6206714008384064;-0.1988568813491169;-0.5868600034816401;-1.468640435551285;0.8596849918697804;0.400387921766677;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;0.0;1.0;1;0.0533816453072845;0;1;0
60;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.5566052421047873;-0.5868600034816401;1.552272134074406;-0.1248642725980531;1.3858731104244368;0.537017086409369;-0.2385530322527711;-0.4239101415292919;0.0;0.0;1.0;0.0;0.0;0.0;1;0.0533816453072845;0;1;0
61;1.0;1991;Wave 2;0.5617064360435907;0.5641660199478273;0.5002818873445383;0.6206714008384064;0.3176194734025653;1.4556878992610995;-0.461669579009388;-1.1094135370658869;1.3858731104244368;-0.6789479046725817;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;-0.9574622764689528;0;1;0
62;1.0;1991;Wave 2;-0.0315602385308985;0.5641660199478273;-0.4416117452470804;-0.2172349902934425;0.3046285469218315;-0.5868600034816401;0.5453012775325089;0.8596849918697804;0.400387921766677;-0.6789479046725817;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;0.0;0;2.075069488859759;0;1;0
63;1.0;1991;Wave 2;-0.5247500087516405;-0.6004373366082436;0.5002818873445383;-1.4740945769912162;0.313575737600234;0.4344139478897296;0.5453012775325089;0.8596849918697804;-0.5850972668910829;-0.2736262409785981;-0.2385530322527711;-1.5711129294122164;1.0;1.0;0.0;0.0;1.0;1.0;1;2.075069488859759;0;1;0
64;1.0;1991;Wave 2;0.3676058766175789;-0.0181356583302081;0.5002818873445383;0.6206714008384064;0.5744996234615924;1.4556878992610995;1.552272134074406;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
65;1.0;1991;Wave 2;0.0764550374785611;-0.8915881757472613;0.5002818873445383;0.6206714008384064;0.0638626477759074;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
66;2.0;1991;Wave 2;0.362123378469352;0.8553168590868451;0.0293350710487288;0.2017182052724819;-0.1901436717181959;0.4344139478897296;-1.468640435551285;1.8442342563376144;-1.5705824555488426;0.537017086409369;-0.2385530322527711;0.7232926463536323;0.0;0.0;1.0;0.0;1.0;1.0;0;-0.9574622764689528;0;1;0
67;1.0;1991;Wave 2;0.0338542520029255;-0.6004373366082436;0.5002818873445383;0.2017182052724819;0.3099999638928659;-0.5868600034816401;1.552272134074406;0.8596849918697804;-0.5850972668910829;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;;;1.0;1;0.0533816453072845;0;1;0
68;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.6857600966119994;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;0.9423387501033524;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;-0.9574622764689528;0;1;0
69;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;2.075069488859759;0;1;0
70;1.0;1991;Wave 2;-0.8189274725313996;-0.0181356583302081;-1.3835053778386992;-1.0551413814252917;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;-0.2736262409785981;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
71;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.439622780495041;-0.5868600034816401;-0.461669579009388;-0.1248642725980531;-0.5850972668910829;0.9423387501033524;-0.2385530322527711;0.7232926463536323;0.0;0.0;1.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
72;2.0;1991;Wave 2;0.2106236045189757;-0.0181356583302081;0.0293350710487288;0.6206714008384064;0.0620670045122413;0.4344139478897296;-0.461669579009388;-0.1248642725980531;0.400387921766677;1.347660413797336;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;0.0;1.0;0;0.0533816453072845;0;1;0
73;2.0;1991;Wave 2;-0.2603232117768336;-0.0181356583302081;-1.3835053778386992;0.6206714008384064;-0.6821843229046313;0.4344139478897296;-1.468640435551285;-1.1094135370658869;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
74;1.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.6857600966119994;-0.5868600034816401;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;0.0;1;0.0533816453072845;0;1;0
75;1.0;1991;Wave 2;-0.1176455219474507;-1.473889854025297;0.5002818873445383;0.6206714008384064;0.0638626477759074;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;-0.2736262409785981;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
76;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;0.0638626477759074;-0.5868600034816401;1.552272134074406;-0.1248642725980531;-0.5850972668910829;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;0;0.0533816453072845;0;1;0
77;1.0;1991;Wave 2;0.1309045317159314;-0.3092864974692259;0.5002818873445383;0.2017182052724819;0.3082043206291998;0.4344139478897296;-0.461669579009388;0.8596849918697804;0.400387921766677;1.347660413797336;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;0.0;1;0.0533816453072845;0;1;0
78;2.0;1991;Wave 2;0.7558069954696025;1.1464676982258628;0.5002818873445383;0.6206714008384064;-0.941078584454842;-1.60813395485301;-0.461669579009388;-1.1094135370658869;-0.5850972668910829;-0.6789479046725817;-0.2385530322527711;-0.4239101415292919;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
79;1.0;1991;Wave 2;-0.9555519130792997;-1.473889854025297;0.5002818873445383;-1.8930477725571409;-0.4375931561838935;-1.60813395485301;1.552272134074406;-1.1094135370658869;-0.5850972668910829;1.347660413797336;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;1.0;0.0;0.0;0;0.0533816453072845;0;1;0
80;1.0;1991;Wave 2;0.0709725393303342;-0.0181356583302081;0.0293350710487288;0.2017182052724819;0.0623009855597229;0.4344139478897296;-0.461669579009388;-1.1094135370658869;1.3858731104244368;0.537017086409369;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;0.0;1.0;1.0;1;0.0533816453072845;0;1;0
81;2.0;1991;Wave 2;0.3676058766175789;-0.0181356583302081;0.5002818873445383;0.6206714008384064;0.3082043206291998;0.4344139478897296;-0.461669579009388;0.8596849918697804;0.400387921766677;-1.0842695683665653;-0.2385530322527711;0.7232926463536323;1.0;1.0;0.0;;;1.0;0;2.075069488859759;0;1;0
