aborto_z;homossex_z;prost_z;Y_moral_inv;wave;year;year_dummy
-0.6004373366082436;-0.44161174524708047;-0.21723499029344256;-0.4197613573829222;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;-0.6361881858593671;-0.5365987175133752;wave-2-1991-br;1991;1991
-0.30928649746922593;0.5002818873445383;-1.4740945769912162;-0.4276997290386346;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;-0.21723499029344256;-0.3969476523247337;wave-2-1991-br;1991;1991
0.8553168590868451;0.5002818873445383;0.6206714008384064;0.6587567157565967;wave-2-1991-br;1991;1991
-0.30928649746922593;0.5002818873445383;0.6206714008384064;0.2705555969045729;wave-2-1991-br;1991;1991
-0.018135658330208172;-1.3835053778386992;-0.21723499029344256;-0.5396253421541166;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-1.473889854025297;-1.3835053778386992;0.6206714008384064;-0.7455746103418631;wave-2-1991-br;1991;1991
-0.8915881757472613;0.029335071048728862;-1.0551413814252917;-0.639131495374608;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-0.018135658330208172;0.5002818873445383;0.6206714008384064;0.3676058766175789;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;-3.987813750386763;-1.6538072390225071;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;0.6206714008384064;-0.11764552194745075;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-1.473889854025297;-1.3835053778386992;-0.21723499029344256;-1.0248767407191461;wave-2-1991-br;1991;1991
-0.6004373366082436;0.5002818873445383;0.6206714008384064;0.17350531719156703;wave-2-1991-br;1991;1991
-1.182739014886279;0.5002818873445383;0.6206714008384064;-0.020595242234444793;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-0.8915881757472613;-1.3835053778386992;-1.4740945769912162;-1.249729376859059;wave-2-1991-br;1991;1991
-0.018135658330208172;0.5002818873445383;-1.0551413814252917;-0.1909983841369872;wave-2-1991-br;1991;1991
-1.182739014886279;0.5002818873445383;-3.149907359254914;-1.2774548289322183;wave-2-1991-br;1991;1991
-0.8915881757472613;0.5002818873445383;0.6206714008384064;0.07645503747856112;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;-1.0551413814252917;0.19720273471503647;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;-3.149907359254914;-1.3745051086452242;wave-2-1991-br;1991;1991
-1.473889854025297;-0.44161174524708047;-1.8930477725571406;-1.269516457276506;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-0.6004373366082436;-2.325399010430318;-0.21723499029344256;-1.0476904457773348;wave-2-1991-br;1991;1991
-0.30928649746922593;0.5002818873445383;0.6206714008384064;0.2705555969045729;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
0.27301518080880954;-1.3835053778386992;-1.0551413814252917;-0.7218771928183938;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;0.20171820527248194;-0.2572965871360922;wave-2-1991-br;1991;1991
-0.8915881757472613;0.5002818873445383;-1.0551413814252917;-0.48214922327600496;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;-0.6361881858593671;0.33685379990367803;wave-2-1991-br;1991;1991
-1.473889854025297;-3.738239459317746;0.6206714008384064;-1.5304859708348788;wave-2-1991-br;1991;1991
-0.30928649746922593;0.029335071048728862;-1.4740945769912162;-0.5846820011372378;wave-2-1991-br;1991;1991
-1.473889854025297;-1.8544521941345085;-1.4740945769912162;-1.6008122083836736;wave-2-1991-br;1991;1991
-1.473889854025297;-0.44161174524708047;-1.0551413814252917;-0.9902143268992231;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-0.018135658330208172;-1.3835053778386992;-1.0551413814252917;-0.8189274725313996;wave-2-1991-br;1991;1991
-0.018135658330208172;0.5002818873445383;-1.0551413814252917;-0.1909983841369872;wave-2-1991-br;1991;1991
0.5641660199478273;0.5002818873445383;0.6206714008384064;0.5617064360435907;wave-2-1991-br;1991;1991
-0.018135658330208172;-3.738239459317746;-3.149907359254914;-2.302094158967623;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-0.8915881757472613;-0.9125585615428898;-1.0551413814252917;-0.9530960395718143;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
1.1464676982258628;-2.796345826726127;0.6206714008384064;-0.34306890922061933;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-1.473889854025297;0.5002818873445383;0.6206714008384064;-0.11764552194745075;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
-0.6004373366082436;0.5002818873445383;-0.6361881858593671;-0.24544787837435747;wave-2-1991-br;1991;1991
-0.018135658330208172;-1.3835053778386992;0.6206714008384064;-0.26032321177683365;wave-2-1991-br;1991;1991
1.1464676982258628;0.5002818873445383;0.6206714008384064;0.7558069954696025;wave-2-1991-br;1991;1991
0.5641660199478273;0.5002818873445383;0.6206714008384064;0.5617064360435907;wave-2-1991-br;1991;1991
0.5641660199478273;-0.44161174524708047;-0.21723499029344256;-0.031560238530898566;wave-2-1991-br;1991;1991
-0.6004373366082436;0.5002818873445383;-1.4740945769912162;-0.5247500087516405;wave-2-1991-br;1991;1991
-0.018135658330208172;0.5002818873445383;0.6206714008384064;0.3676058766175789;wave-2-1991-br;1991;1991
